,F0,F1,F2,F3,F4,F5,Label
1119,0.1722583347,0.2549475339,-0.9508052749,0.0331903861,0.0126578885,0.0060283117,1
1120,0.182562745,0.2591059801,-0.9473033347,0.0363829233,0.0272740074,0.0091488703,1
1121,0.1801184582,0.2815864223,-0.9412310717,0.0327441056,0.0303243697,0.0189421603,1
1122,0.186738251,0.2590945857,-0.947146745,0.0233652244,0.0167303269,0.009276261,1
1123,0.1847130797,0.2580422869,-0.9470431514,0.0314848533,0.0326524611,0.0186299443,1
1124,0.211672749,0.270429749,-0.9359413865,0.0500059457,0.0526906234,0.0282713461,0
1125,0.246098259,0.2833492151,-0.9208814223,0.0657377749,0.0737325798,0.0369905621,0
1126,0.214929494,0.2722973865,-0.9347941474,0.047206021,0.0528599214,0.0282269541,1
1127,0.2731515697,0.2586623466,-0.9206670518,0.0889029325,0.0396135473,0.037164831,0
1128,0.2241162351,0.2338003626,-0.9452317849,0.0212457675,0.0310516643,0.0151837159,1
1129,0.2175881554,0.2541401713,-0.9416909522,0.0305255816,0.0163254129,0.0093780851,1
1130,0.2347355299,0.282443996,-0.9277341594,0.0307037024,0.0527611287,0.0265988036,1
1131,0.2295657769,0.2561664422,-0.9359084064,0.0393084998,0.0581453299,0.0287705338,1
1132,0.2027395936,0.2698598765,-0.9391526454,0.0366001352,0.0469827341,0.022750697,1
1133,0.2017564223,0.2556872032,-0.9435630876,0.036344755,0.0419090374,0.0230171078,1
1134,0.215030757,0.2595676892,-0.9372313546,0.0434691514,0.0693990092,0.0357483493,1
1135,0.1829681036,0.288174239,-0.935769988,0.0553179739,0.05927888,0.0351966638,1
1136,0.1876252268,0.2867346022,-0.9358311896,0.0479053374,0.0587121211,0.0325260341,1
1137,0.2274918247,0.3045202072,-0.9183151554,0.047410428,0.0865991137,0.0496495091,1
1138,0.2570976175,0.2594709522,-0.9265580837,0.0592058036,0.060736236,0.0295224461,1
1139,0.2690868247,0.2789598167,-0.9152063068,0.0628024226,0.0764120571,0.0488691155,1
1140,0.2244764741,0.2553853865,-0.9398586653,0.0235098107,0.0193720324,0.0112396865,1
1141,0.2714953068,0.2832603785,-0.9134853307,0.0645318484,0.0723552169,0.0468902445,1
1142,0.2380106773,0.3149445817,-0.9121547968,0.0658361285,0.0773755842,0.042580209,1
1143,0.2238856733,0.2814651394,-0.9279917729,0.0551647707,0.0699375348,0.0393630716,1
1144,0.2864472351,0.2453765896,-0.9228355777,0.0520494916,0.0488256926,0.0319326094,1
1145,0.2670286335,0.2884084024,-0.9142527092,0.0566200503,0.0693093031,0.0406038299,0
1146,0.1921688207,0.281130247,-0.9343119562,0.0564899603,0.0765291846,0.0452802062,1
1147,0.2173165339,0.2833596056,-0.9300256295,0.0425495387,0.067744463,0.0336662052,1
1148,0.2213546056,0.2705086215,-0.9312339801,0.0502899847,0.0791959209,0.0427726551,1
1149,0.2149627012,0.2742645538,-0.9320521952,0.0495141284,0.0761769179,0.0399260833,0
1150,0.2934577092,0.2585345777,-0.9163637849,0.0501437488,0.0609163412,0.033086444,1
1151,0.2770835498,0.2750956494,-0.9169398287,0.0436837096,0.0635037601,0.0287657928,1
1152,0.2302486733,0.282047259,-0.9261127371,0.0445996959,0.0822855284,0.0314650047,1
1153,0.2505876016,0.2630979761,-0.9255030438,0.0721553232,0.0696460058,0.0370471941,1
1154,0.2247564104,0.239971498,-0.9225069084,0.1291928443,0.1430095679,0.0611285613,0
1155,0.208335498,0.2916621036,-0.9282241116,0.0475056331,0.0803120466,0.0349680869,1
1156,0.2189150558,0.2546220797,-0.9333881434,0.0742267226,0.087691975,0.0532063794,1
1157,0.2394451355,0.2570144183,-0.9306066813,0.0661984098,0.069809289,0.0364039792,1
1158,0.1901811474,0.2769582351,-0.9376834183,0.0526218462,0.0638173062,0.0321453601,1
1159,0.2356751116,0.2930781355,-0.9199059841,0.0660947638,0.0778023523,0.0437464113,0
1160,0.2714081355,0.2702724821,-0.9148160916,0.0703357025,0.0929883373,0.0529897922,0
1161,0.2780816375,0.2790486096,-0.9092142789,0.1048162632,0.0666610624,0.0519789978,0
1162,0.3208707088,0.2934042112,-0.8923474183,0.1001187317,0.0523647581,0.043661078,0
1163,0.3248759442,0.2706394104,-0.8966719482,0.1152175274,0.0397197147,0.0483385009,0
1164,0.2961923904,0.3211126574,-0.8943468566,0.0814096558,0.03892202,0.0340285458,0
1165,0.2547601873,0.2444448486,-0.9318208247,0.0588118233,0.0520661889,0.0297346673,0
1166,0.295130012,0.2637290956,-0.9123569562,0.0631832688,0.0732477839,0.0399079569,0
1167,0.241642251,0.2068735339,-0.9459489363,0.0341477191,0.0483185408,0.0221864805,1
1168,0.2387489761,0.2562882072,-0.9300089283,0.0547784398,0.0852647228,0.0461290721,1
1169,0.2546250438,0.2701452271,-0.9210595498,0.0554492478,0.0905031926,0.0507098915,1
1170,0.265371255,0.2637795498,-0.9212738964,0.0668810473,0.069987892,0.0433758907,1
1171,0.2380925896,0.2702941673,-0.9294460717,0.0415528753,0.0583712906,0.0353422817,1
1172,0.2384878805,0.2815348446,-0.9249044104,0.0509513666,0.0648165916,0.0402032088,1
1173,0.2425416733,0.2597713068,-0.9323968526,0.0339878326,0.0535246917,0.0175610886,1
1174,0.2387004422,0.2442773865,-0.9366010677,0.0452579506,0.0563695935,0.0300529736,1
1175,0.2329346175,0.232797749,-0.9415157968,0.0474168507,0.0500290626,0.0185317221,1
1176,0.2157737649,0.2334797371,-0.9470883147,0.0194563022,0.0372307523,0.0137086968,1
1177,0.2259692032,0.254416247,-0.9379438964,0.0277073866,0.0557704398,0.0243620923,1
1178,0.2354273386,0.2602630837,-0.9342320956,0.0318643246,0.0495715231,0.023976507,1
1179,0.1957975697,0.2741060837,-0.93999651,0.0280680139,0.0442397887,0.013813018,1
1180,0.2855127211,0.2781394741,-0.9099288526,0.0993090672,0.0405649724,0.0405293463,1
1181,0.2467739602,0.289787996,-0.9214715259,0.0588381026,0.040936596,0.0296318414,0
1182,0.2183210279,0.2882228645,-0.9296842988,0.0404506776,0.0527360827,0.0230924368,1
1183,0.2019134861,0.2903516853,-0.9329588685,0.034841811,0.0525551826,0.0232073975,1
1184,0.2957539004,0.2849290279,-0.9094085857,0.0269038959,0.0558442949,0.0218803127,1
1185,0.2678704462,0.2651359482,-0.9242685936,0.032924805,0.0463993152,0.020951467,1
1186,0.2497772271,0.2830224502,-0.9240900279,0.0339193256,0.0453418816,0.0189961147,1
1187,0.2694525139,0.3009706614,-0.9129113147,0.0307226016,0.0450235659,0.0208317339,1
1188,0.2633970598,0.2832282709,-0.9207338167,0.0301758238,0.0383467222,0.0164906626,1
1189,0.248468259,0.2830758048,-0.9245743865,0.0379965369,0.0391787938,0.0177527829,1
1190,0.232308753,0.2661021116,-0.9331234422,0.0338795259,0.0535549978,0.0220675912,1
1191,0.2297915458,0.2684928327,-0.9338410478,0.0253604504,0.0457209749,0.017742014,1
1192,0.2306360159,0.2712207729,-0.9328363705,0.0291651148,0.0437681132,0.0172166969,1
1193,0.240247757,0.2843625339,-0.92517951,0.0338289308,0.0605919305,0.0254185196,1
1194,0.2404898964,0.3097239084,-0.9188863865,0.0293969491,0.0284712517,0.0144474583,1
1195,0.2366586614,0.2896247888,-0.9258696853,0.0291324452,0.0414606661,0.0175440728,1
1196,0.2238980398,0.312417502,-0.9211028964,0.0358438765,0.0468146849,0.0189212887,1
1197,0.2065106813,0.3035709363,-0.9290202829,0.029738317,0.0320439852,0.0144274536,1
1198,0.2160781315,0.2864486853,-0.9319735179,0.0259602469,0.042234182,0.0150027784,1
1199,0.2608829402,0.3008875578,-0.9146842112,0.0598103146,0.02532723,0.0232558898,1
1200,0.2340460677,0.3033024183,-0.922570004,0.0267363855,0.0338252892,0.0153502512,1
1201,0.2557988526,0.3025571155,-0.9170813347,0.0295946276,0.0286455443,0.0170776063,1
1202,0.2521156414,0.2807694781,-0.9248592948,0.0217412357,0.0388473157,0.0161148766,1
1203,0.2443041912,0.2769640438,-0.9280468446,0.0318096869,0.032803558,0.0157325609,1
1204,0.2324657689,0.2529296175,-0.9374591793,0.0243384537,0.0478479968,0.0165747516,1
1205,0.2426495777,0.2703486813,-0.9297231394,0.0289078339,0.0497302052,0.0184075454,1
1206,0.2478651315,0.2737467251,-0.9282322829,0.0266159092,0.0335351425,0.0133209491,1
1207,0.246285004,0.2764818645,-0.9271433108,0.029811353,0.0466952451,0.0154144934,1
1208,0.2692413825,0.2810624781,-0.9194168167,0.0294779468,0.0443860893,0.0186173148,1
1209,0.2714180598,0.3024790438,-0.912449498,0.0320283896,0.0313511536,0.0163040307,1
1210,0.2521934024,0.3516224821,-0.8978318247,0.0570526755,0.0471328575,0.0343757286,1
1211,0.2176233546,0.3266030398,-0.9169181554,0.027938069,0.0617391406,0.0252845124,1
1212,0.2212337928,0.3191456096,-0.9200721116,0.0269646079,0.0402948345,0.0178394256,1
1213,0.2160774064,0.2024319562,-0.9217000876,0.179025314,0.1625497816,0.0657899601,0
1214,0.3739955697,0.1622835179,-0.8721886096,0.2345949465,0.1072356978,0.0808959863,1
1215,0.4764475139,0.2552982869,-0.8395998287,0.0381042478,0.0355833225,0.0132136319,1
1216,0.4935366614,0.2436876335,-0.833098251,0.0395450527,0.0346438278,0.0148733133,1
1217,0.4208064781,0.2859390661,-0.8521423187,0.099203589,0.0581610455,0.0423107214,1
1218,0.3876602908,0.3010411076,-0.8685451076,0.0444640765,0.0485612967,0.0196952348,1
1219,0.4717134422,0.2670139442,-0.8352321235,0.0732361268,0.0434094825,0.0364604928,1
1220,0.38964751,0.2910337092,-0.8625583028,0.1091108842,0.0764879382,0.0413748668,0
1221,0.4953577649,0.2479540478,-0.8279647888,0.0670049169,0.0467729669,0.0306007345,0
1222,0.4706296733,0.2446251149,-0.8294978367,0.1313934021,0.1008881554,0.0561866119,0
1223,0.3763221514,0.2162420558,-0.8665506375,0.1987149571,0.1268892319,0.0715717719,1
1224,0.281158841,0.2533921514,-0.9050179243,0.1565530588,0.1022406808,0.0521798499,0
1225,0.2734714267,0.2924582351,-0.8928675936,0.1474516517,0.1285857876,0.0647511198,0
1226,0.367525557,0.2999552785,-0.8584591275,0.1603560331,0.0951333085,0.056879815,0
1227,0.238103745,0.3285704781,-0.9128368765,0.0228875629,0.0366455165,0.014497155,0
1228,0.2243276295,0.337612494,-0.9117718486,0.0288419449,0.0547256332,0.0232451585,0
1229,0.186358008,0.3097721275,-0.9236962271,0.0657131777,0.1049320739,0.0277167953,0
1230,0.1611294235,0.2368678406,-0.95081349,0.0700503606,0.0881250364,0.0348087243,0
1231,0.1362101952,0.1921693347,-0.9688884104,0.0504229247,0.0527068463,0.0212704226,1
1232,0.1199092092,0.1959573147,-0.9709302789,0.0346501572,0.0550193562,0.0170055154,1
1233,0.1337635936,0.2188613825,-0.9590251036,0.0634778509,0.0962223499,0.0344917432,1
1234,0.1494442972,0.1945498287,-0.9676308486,0.0310322449,0.0477043266,0.0163896975,1
1235,0.1823088367,0.2116706056,-0.9584039163,0.0395791823,0.0401847026,0.015480859,1
1236,0.1606149004,0.2225925737,-0.9591096614,0.0341862827,0.0561556274,0.0210214204,1
1237,0.1322887554,0.2012166335,-0.9686483944,0.0236301097,0.053541174,0.0175143147,1
1238,0.1490320371,0.2120495976,-0.964350761,0.0346815984,0.0376972895,0.0151048392,1
1239,0.155774404,0.1977265657,-0.9662119124,0.0399720929,0.0361873785,0.0128762385,1
1240,0.1343418131,0.2246696255,-0.9617008247,0.033889409,0.0697239049,0.0244433191,1
1241,0.1451967382,0.2082381514,-0.9647236295,0.0288740566,0.0604005881,0.0195229718,1
1242,0.13169039,0.2111907809,-0.9664436494,0.0326492813,0.0514259457,0.018223838,1
1243,0.1267005378,0.2054598526,-0.9688712908,0.0333526222,0.0411216791,0.0147722329,1
1244,0.1389413247,0.2251856972,-0.9622620996,0.0378974878,0.0475790156,0.0183940456,1
1245,0.1576282104,0.2272371594,-0.9587322191,0.0404572236,0.0476890982,0.020931776,1
1246,0.1784990578,0.2535977331,-0.9418084303,0.1058638844,0.0599260498,0.044998545,1
1247,0.1705157064,0.282766757,-0.9329905896,0.0911161222,0.0999264905,0.0469946242,0
1248,0.1219302466,0.2182399721,-0.9587147251,0.0590852642,0.1173716606,0.0332152182,0
1249,0.0952579928,0.2073953267,-0.9686588845,0.0443574204,0.0822148066,0.0297687743,1
1250,0.2185547753,0.2724266853,-0.9256415737,0.1195369864,0.0681051242,0.0477264056,0
1251,0.1501758709,0.2435091155,-0.950471239,0.096161189,0.0627244684,0.0396690288,0
1252,0.1079951167,0.2230250876,-0.9643477092,0.0616061667,0.0620050488,0.031471188,1
1253,0.1155255391,0.2176289641,-0.9672148247,0.044652768,0.0378760077,0.018932955,1
1254,0.0983054733,0.2181269283,-0.9683598685,0.0348825329,0.0571945319,0.0234068369,1
1255,0.1005835498,0.2178037171,-0.9694979243,0.0284643731,0.0390401644,0.0135619592,1
1256,0.0870761498,0.2086304223,-0.9736795697,0.015177087,0.0235165033,0.0074719436,1
1257,0.0915258227,0.2081153785,-0.9734789761,0.0187117073,0.0164137933,0.0054933266,1
1258,0.0776074223,0.2222154422,-0.9707422749,0.0285405226,0.0348728216,0.0150388237,1
1259,0.0700282988,0.2103368088,-0.9746274861,0.0210580811,0.0214249628,0.0072982923,1
1260,0.0292860434,0.0786923307,-0.990434506,0.0426931582,0.0998606967,0.013945123,1
1261,0.1049978693,0.1982408765,-0.9702375936,0.0559093218,0.0678346061,0.0242404902,1
1262,0.1018603988,0.221856247,-0.9612281355,0.0722412186,0.099144775,0.0373662199,1
1263,0.0855357402,0.2230053267,-0.9672544064,0.0516385681,0.0617544558,0.0298511874,1
1264,0.0716031653,0.2339801873,-0.9658006494,0.0485668062,0.0646011077,0.0286919722,1
1265,0.0977062677,0.2327309721,-0.963779753,0.0470757975,0.0668071169,0.0271855217,1
1266,0.0981231008,0.2067521155,-0.9720315299,0.0300319896,0.0402493504,0.0160678519,1
1267,0.1100586347,0.2536463865,-0.9541706853,0.0726380908,0.0784815274,0.0409050085,1
1268,0.2254425956,0.2724644303,-0.9255700916,0.1136206553,0.0621521399,0.0385515956,0
1269,0.1106397932,0.1410239681,-0.956256992,0.1401498767,0.1744152263,0.0581459276,0
1270,0.1648512167,0.2032607888,-0.9429847371,0.1417784525,0.1384633688,0.0549154068,0
1271,0.327985543,0.2894553757,-0.8942372869,0.0562487046,0.0729448116,0.0222676626,0
1272,0.0730488247,0.2376375179,-0.965871506,0.0519735866,0.0463537621,0.0208464825,0
1273,0.0830808159,0.2316093426,-0.9676408207,0.027772133,0.0458010288,0.0160280865,1
1274,0.0944248896,0.2078300351,-0.9685747171,0.0721907914,0.0612081076,0.0282087512,0
1275,0.0838999418,0.2188286375,-0.9678297888,0.0644714609,0.0602511312,0.0243624065,1
1276,0.0610876856,0.2371968645,-0.9657744542,0.0585536166,0.0560087932,0.0268345331,1
1277,0.0950296528,0.2396823028,-0.9544465896,0.0980519287,0.1064267501,0.0401569256,0
1278,0.2824545896,0.3719786853,-0.8813584502,0.0344644354,0.0603167125,0.0152531958,0
1279,0.2936181036,0.3571603386,-0.8860481076,0.0188829351,0.0253080797,0.0121091862,0
1280,0.0669909531,0.206044992,-0.9726912988,0.0548505326,0.0582656097,0.0229305395,0
1281,0.0794173389,0.2023978805,-0.9722046574,0.0609387723,0.057143581,0.0238151983,1
1282,0.0853770428,0.2217201116,-0.9675730359,0.0588140294,0.0575113137,0.0242221275,1
1283,0.0683185958,0.2232277809,-0.9701594382,0.0373389148,0.0499076447,0.020187681,1
1284,0.2730491952,0.2675084502,-0.9113959203,0.1229569702,0.0810040031,0.0395067546,1
1285,0.0910318833,0.2245681394,-0.9665540239,0.0416933463,0.067525473,0.0275259021,1
1286,0.0788514622,0.2041299841,-0.9749086454,0.026819791,0.0295015049,0.0087680239,1
1287,0.0743150713,0.2001391116,-0.9753157371,0.0419310895,0.0345641257,0.0150990386,1
1288,0.071234353,0.1999657729,-0.9754022869,0.0346695407,0.0449816463,0.0174469902,1
1289,0.0713069517,0.1972707138,-0.9759777398,0.0384189407,0.0409031046,0.017831418,1
1290,0.2088833665,0.2772806773,-0.9353437649,0.0473662321,0.0431477177,0.0225813067,1
1291,0.140586843,0.2253695219,-0.9630784343,0.0254651522,0.0331273362,0.0133427933,1
1292,0.1453005618,0.2122154263,-0.9614756574,0.0526355328,0.0749072173,0.0321763282,1
1293,0.141215757,0.2254332032,-0.9638369681,0.0094538586,0.0123436695,0.0038107856,1
1294,0.1355585486,0.2197708048,-0.9646151514,0.0379345081,0.0333867267,0.0169865245,1
1295,0.1280781924,0.216110992,-0.9668271355,0.0245534968,0.0362926574,0.0147391626,1
1296,0.1335016649,0.2137661474,-0.9671027171,0.0220790732,0.024873937,0.009354554,1
1297,0.1420059721,0.2346015936,-0.9602171594,0.0237311711,0.0430444453,0.0190635294,1
1298,0.1572577649,0.254234741,-0.9495982032,0.0413550543,0.0759411745,0.0376913229,1
1299,0.1386508131,0.2370836733,-0.9540412749,0.0631860778,0.0951704863,0.0363675216,1
1300,0.1489850876,0.2388645976,-0.9529635857,0.067395979,0.0836796806,0.0326053183,1
1301,0.1892974542,0.2455412072,-0.9483128725,0.0424164628,0.046225794,0.0253526745,1
1302,0.1737587331,0.2522110797,-0.9502221355,0.035072352,0.0413355577,0.018347936,1
1303,0.1634701394,0.2280396414,-0.9518477888,0.0724570928,0.0964532577,0.0266070908,1
1304,0.1911466972,0.2547461235,-0.946528753,0.016496891,0.0458724883,0.0165593504,1
1305,0.1820899084,0.228321498,-0.9551229124,0.0235394469,0.0398918492,0.0175295929,1
1306,0.1910537131,0.2462552271,-0.9461939004,0.0437662843,0.0663913911,0.035364374,1
1307,0.1623817371,0.2442859681,-0.9549765219,0.0302437805,0.0292546971,0.0143473811,1
1308,0.1781241116,0.2362724542,-0.9536683785,0.0398599296,0.0304211536,0.0212009635,1
1309,0.1685108048,0.2285798805,-0.9577112709,0.0293205064,0.0319503517,0.0162451984,1
1310,0.1752405406,0.2443788566,-0.951377741,0.0334694708,0.0526063973,0.0237152673,1
1311,0.2029924183,0.2778314861,-0.9357983466,0.0380597914,0.0587771553,0.0313353099,1
1312,0.2038021713,0.2892728247,-0.9273644462,0.0549367644,0.0955833558,0.051253041,1
1313,0.2002819434,0.2534760837,-0.9423245538,0.0736752234,0.0393871775,0.0261155965,0
1314,0.206537992,0.2744177012,-0.9308181036,0.1020902328,0.0600655626,0.0398044053,0
1315,0.279696896,0.3452004781,-0.8765684263,0.1496978773,0.0832950507,0.0699041904,0
1316,0.1637256574,0.1931790797,-0.934473255,0.1735992475,0.1655976137,0.0712477362,0
1317,0.2092089841,0.2256696853,-0.933188753,0.1241961828,0.1288676865,0.0493151914,0
1318,0.0025289342,0.0855379259,-0.989304753,0.062790628,0.0985487024,0.0172762048,1
1319,-0.034902165,0.083523117,-0.9906190558,0.0644203587,0.0778520421,0.0163917064,1
1320,-0.0076424627,0.0422492826,-0.9975903984,0.0150098678,0.0521854411,0.004627918,1
1321,0.000206428,0.0365636629,-0.9974920916,0.0146680015,0.0585232815,0.0056991706,1
1322,0.02487488,0.1540638554,-0.9834192629,0.0578303929,0.0683622443,0.0226802748,1
1323,0.0113235083,0.0997865629,-0.9912584422,0.0336113239,0.0773689474,0.0143354845,1
1324,0.0337388588,0.0989610598,-0.9891172351,0.0708733446,0.0730841539,0.0187381466,1
1325,0.0312380376,0.1310332861,-0.9847148566,0.0509319136,0.0955456272,0.0216359869,1
1326,0.0203849073,0.0487631143,-0.9948391116,0.0377006612,0.0771349851,0.0114274949,1
1327,0.0374085499,0.0974518434,-0.9886349004,0.0429776427,0.0978109544,0.0170503584,1
1328,0.0393686532,0.1763656992,-0.9805674861,0.0451464014,0.0600156988,0.0138759876,1
1329,0.1018030817,0.2146005179,-0.9678710239,0.0361513851,0.0702856816,0.0236941971,1
1330,0.0984186717,0.1568270363,-0.9803254661,0.0302903981,0.0597363063,0.0139665996,1
1331,0.0910436705,0.1653396924,-0.979301247,0.0394936746,0.0590321905,0.0172718942,1
1332,0.0613306419,0.1055658159,-0.982372494,0.098647683,0.0983776813,0.0250836316,0
1333,0.0430214562,0.1178390279,-0.977103741,0.0951825174,0.138396109,0.0363072251,0
1334,0.0097538247,0.1218804737,-0.9874475657,0.0297568888,0.0943328668,0.0145977988,0
1335,0.0134767649,0.1597317016,-0.9850378127,0.0289582528,0.0552405898,0.0107038932,0
1336,0.0709795476,0.1405941928,-0.9810719482,0.0676850392,0.0876721766,0.0206227252,0
1337,0.1065431273,0.2034371988,-0.9682304024,0.0528365736,0.0802622835,0.0236228594,1
1338,0.0709898698,0.1820336972,-0.9770506096,0.0341003587,0.0760613785,0.0157516613,1
1339,0.0421630561,0.1717963944,-0.9816855697,0.0284396007,0.0635180254,0.0125852576,1
1340,0.0352608153,0.1285434235,-0.9848780677,0.0488145238,0.0977065668,0.0178597482,1
1341,0.0010595096,0.0023195339,-0.9997143984,0.0096785105,0.0215297388,0.0027225683,1
1342,0.0014362327,0.0035756414,-0.9992841833,0.01344303,0.0342819647,0.0077659332,1
1343,0.0119677199,0.0436966159,-0.9940526773,0.0275489727,0.094088988,0.0139628512,1
1344,0.0007570972,0.0018102948,-0.99982949,0.0077541565,0.0165617995,0.0016488293,1
1345,0.0479867778,0.1171440673,-0.9800253944,0.074745652,0.1313219749,0.0263131529,1
1346,0.0726162784,0.204309257,-0.9723324382,0.0416386489,0.0738976302,0.018964497,1
1347,0.0475459625,0.1404381199,-0.9833326813,0.0445980338,0.0935213668,0.0183883765,1
1348,0.0844095317,0.2218680797,-0.9672188606,0.0452961168,0.0750937443,0.02112929,0
1349,0.0289340874,0.1648714892,-0.9825169323,0.0271831012,0.0759958364,0.0112445224,0
1350,0.0344116025,0.1657230849,-0.981857239,0.0392544472,0.0743812091,0.0153152466,0
1351,0.0969438206,0.1622236096,-0.9651538446,0.128872475,0.1229082738,0.0323862254,0
1352,0.006141233,0.0114373546,-0.9976055378,0.0374239898,0.0553601103,0.0122215455,1
1353,0.0014118963,0.0046933566,-0.9993612231,0.012966408,0.0326029731,0.0046955139,0
1354,0.0021496291,0.0051673586,-0.9989923426,0.0173318339,0.0399632785,0.0092483389,0
1355,0.0006869012,0.0027849522,-0.9996374462,0.0063902616,0.025764392,0.0034791873,1
1356,0.0017124263,0.0030165299,-0.9993722988,0.0175066135,0.0297032893,0.0073630225,1
1357,0.0470255745,0.1901350478,-0.9741910558,0.0456818841,0.0998129507,0.0232291809,0
1358,0.0251168521,0.1872617661,-0.9793666494,0.034808342,0.0615191871,0.0121204084,0
1359,0.0437907496,0.1868785478,-0.9777770797,0.03035152,0.076195962,0.0195881771,1
1360,0.0990865916,0.2061674884,-0.9688391036,0.0517943559,0.0771492067,0.0198225279,0
1361,0.3822028327,0.3363685378,-0.8603921195,0.0056068692,0.0203202543,0.0076326442,0
1362,0.2170906769,0.1855933147,-0.9219804422,0.1940328973,0.1610410295,0.0692520585,0
1363,0.0592851259,0.142617506,-0.9788217052,0.054614771,0.1202439716,0.0247434921,0
1364,0.0813346188,0.2218967689,-0.9693878645,0.0375398777,0.0526771557,0.0157972122,1
1365,0.3537619761,0.2771893626,-0.8932621235,0.0037884262,0.0086003835,0.0035946359,1
1366,0.3660055737,0.2761579602,-0.8884791713,0.0104424873,0.0145134863,0.0078579872,1
1367,0.2993338207,0.2970299363,-0.8912959243,0.1144456293,0.1137312513,0.0416102766,1
1368,0.3531051633,0.3320852351,-0.8745954223,0.0068671742,0.0081026045,0.0024886385,1
1369,0.3500646574,0.3397995299,-0.8728873147,0.0037433805,0.0060575183,0.0028431777,1
1370,0.3476985219,0.3430542948,-0.8725770637,0.003197234,0.0041095722,0.0012866727,1
1371,0.3556979323,0.335688494,-0.8722063546,0.0050357211,0.0044866877,0.0016750401,1
1372,0.3536891594,0.3391884104,-0.8716705896,0.005443711,0.0032685224,0.0022913577,1
1373,0.3415975458,0.3488230199,-0.8725518367,0.0115875124,0.0118699007,0.0034203274,1
1374,0.3497933466,0.336106251,-0.8743795578,0.0091870145,0.0057512542,0.0044885472,0
1375,0.3302775976,0.2989881155,-0.882207992,0.1093326427,0.0987154828,0.0391602233,0
1376,0.3683807888,0.3287352072,-0.8695710398,0.0061899709,0.0058029243,0.0017190026,0
1377,0.3656124701,0.3260563227,-0.870391502,0.0360415123,0.0308873351,0.0134315946,0
1378,0.3505317888,0.3415045777,-0.8719913227,0.0035726268,0.0099169713,0.0047028351,0
1379,0.3470568566,0.3534865139,-0.8686527012,0.002270413,0.0052313298,0.0029681273,0
1380,0.3460232311,0.3147246972,-0.8832629721,0.0042431804,0.0303589228,0.0110990258,0
1381,0.3308809681,0.298713012,-0.8945455378,0.0155475432,0.027907601,0.0074867887,1
1382,0.3378209163,0.2919707968,-0.8947721713,0.0021139599,0.0025606016,0.00134292,1
1383,0.3392615339,0.2938422948,-0.8936124183,0.0016688632,0.0033121819,0.0011816239,1
1384,0.339249749,0.297191247,-0.8925139084,0.0009513806,0.0020880778,0.0008058475,1
1385,0.3391164741,0.2969081952,-0.8926546653,0.0011407376,0.0031882655,0.0012822397,1
1386,0.3404433506,0.2957068327,-0.8925531912,0.0008731681,0.0018517267,0.0006273999,1
1387,0.3398123028,0.2960230598,-0.8926883307,0.0014206984,0.0016850484,0.0008307938,1
1388,0.3390980438,0.297455259,-0.8924831554,0.0011880988,0.0021970377,0.0007240825,1
1389,0.336163004,0.2967743944,-0.8938070359,0.0035167384,0.0037242929,0.0014547235,1
1390,0.3338575538,0.2997435737,-0.8936892032,0.0010784802,0.0031427254,0.0012057627,1
1391,0.3343258805,0.3050206255,-0.89172949,0.000978125,0.0022470163,0.0010491567,1
1392,0.3338736056,0.3020718406,-0.8928989602,0.0011780742,0.0030799538,0.0012476012,1
1393,0.3359606056,0.3029981155,-0.8917976614,0.0018744459,0.0036016467,0.0017607759,1
1394,0.3369206414,0.3028083267,-0.8915086454,0.0009652016,0.0016083881,0.0006788695,1
1395,0.3370507211,0.3057006653,-0.8904663028,0.001282183,0.0032379424,0.0012522238,1
1396,0.3372846892,0.3095538884,-0.8890430518,0.0013695692,0.003727234,0.0014914852,1
1397,0.3391010837,0.3112196016,-0.8877609203,0.0033226694,0.0040014834,0.0025049813,1
1398,0.3379757092,0.3080420837,-0.889308239,0.0014504175,0.0031009026,0.0012960521,1
1399,0.3368439801,0.3071198486,-0.8900592072,0.0015579018,0.0022233054,0.0008759615,1
1400,0.334648243,0.3101536733,-0.8898377211,0.0012690358,0.0014461887,0.0006210591,1
1401,0.3289018327,0.2988144462,-0.8958295299,0.002250342,0.0037418605,0.0019704753,1
1402,0.33032051,0.3017849602,-0.8943173705,0.0013760048,0.002682738,0.0012388233,1
1403,0.3305920159,0.3005499124,-0.8946328008,0.0015934455,0.0025658983,0.0013071089,1
1404,0.3279178884,0.2970141673,-0.8967740438,0.0020836075,0.0060965251,0.0026925459,1
1405,0.3307825179,0.3038120637,-0.893461502,0.0012696876,0.0022097222,0.0011176048,1
1406,0.3323579323,0.3054081195,-0.8923332669,0.0011388935,0.0018205887,0.0008948197,1
1407,0.3252808088,0.2933808367,-0.8989522908,0.000897775,0.0018740656,0.0007795685,1
1408,0.3253078486,0.2931398486,-0.8990178884,0.0009508622,0.0029214697,0.0011083954,1
1409,0.3251574821,0.2958171394,-0.8981969044,0.0010358825,0.0022679088,0.0009603342,1
1410,0.3258568685,0.2970086813,-0.8975503108,0.0010861257,0.0021435201,0.000902745,1
1411,0.3263732112,0.2989203586,-0.8967287131,0.0009364256,0.001806347,0.0008153359,1
1412,0.3285653307,0.3003581952,-0.895408753,0.0029622706,0.0072186479,0.0034689794,1
